clusterId,state,clusterName,zone,pincode,placeName
644,Himachal Pradesh,172,Kinnaur,172105,Shong
644,Himachal Pradesh,172,Kinnaur,172104,Yulla
644,Himachal Pradesh,172,Kinnaur,172111,Sumra
644,Himachal Pradesh,172,Kinnaur,172101,Taranda
644,Himachal Pradesh,172,Kinnaur,172108,Roghi
644,Himachal Pradesh,172,Kinnaur,172110,Sunnam
644,Himachal Pradesh,172,Kinnaur,172112,Liyo
644,Himachal Pradesh,172,Kinnaur,172103,Nichar
645,Himachal Pradesh,172,Kullu,172026,Shawad
645,Himachal Pradesh,172,Kullu,172002,Shamani
645,Himachal Pradesh,172,Kullu,172032,Gad
645,Himachal Pradesh,172,Kullu,172025,Sush
645,Himachal Pradesh,172,Kullu,172033,Nither
645,Himachal Pradesh,172,Kullu,172023,Urtu
645,Himachal Pradesh,172,Kullu,172201,Sargha
645,Himachal Pradesh,172,Kullu,172001,Tunan
646,Himachal Pradesh,172,Lahul And spiti,172114,Rangrik
646,Himachal Pradesh,172,Lahul And spiti,172113,Tabo
646,Himachal Pradesh,172,Lahul And spiti,172111,Samdoo
646,Himachal Pradesh,172,Lahul And spiti,172117,Sagnam
647,Himachal Pradesh,172,Shimla,172022,Taklech
647,Himachal Pradesh,172,Shimla,172001,Thaili Chakti
647,Himachal Pradesh,172,Shimla,172027,Teshan
647,Himachal Pradesh,172,Shimla,172031,Kotgarh
647,Himachal Pradesh,172,Shimla,172024,Kotla
647,Himachal Pradesh,172,Shimla,172030,Virgarh
647,Himachal Pradesh,172,Shimla,172034,Bonda
647,Himachal Pradesh,172,Shimla,172021,Nankhari
647,Himachal Pradesh,172,Shimla,172028,Delath
647,Himachal Pradesh,172,Shimla,172102,Shahdhar
647,Himachal Pradesh,172,Shimla,172101,Phancha
647,Himachal Pradesh,172,Shimla,172201,Sugha
647,Himachal Pradesh,172,Shimla,172029,Sharambal Camp
648,Himachal Pradesh,173,Shimla,173219,Shoghi
648,Himachal Pradesh,173,Shimla,173216,Junga
649,Himachal Pradesh,173,Sirmaur,173023,Shivpur
649,Himachal Pradesh,173,Sirmaur,173024,Wasni
649,Himachal Pradesh,173,Sirmaur,173001,Surla
649,Himachal Pradesh,173,Sirmaur,173029,Timbi
649,Himachal Pradesh,173,Sirmaur,173025,Watamandi
649,Himachal Pradesh,173,Sirmaur,173101,Thorniwar
649,Himachal Pradesh,173,Sirmaur,173027,Walikoti
649,Himachal Pradesh,173,Sirmaur,173022,Udaina Kathwar
649,Himachal Pradesh,173,Sirmaur,173030,Trilokpur
649,Himachal Pradesh,173,Sirmaur,173020,Udyankathwad
649,Himachal Pradesh,173,Sirmaur,173021,Sainwala Mubarakpur
649,Himachal Pradesh,173,Sirmaur,173026,Kw Bhood
649,Himachal Pradesh,173,Sirmaur,173028,Rajban
650,Himachal Pradesh,173,Solan,173215,Tundal
650,Himachal Pradesh,173,Solan,173208,Sujhaila
650,Himachal Pradesh,173,Solan,173206,Subathu
650,Himachal Pradesh,173,Solan,173205,Thana
650,Himachal Pradesh,173,Solan,173233,Patta
650,Himachal Pradesh,173,Solan,173218,Manlogkalan
650,Himachal Pradesh,173,Solan,173221,Shahrol
650,Himachal Pradesh,173,Solan,173213,Dharot
650,Himachal Pradesh,173,Solan,173207,Shardaghat
650,Himachal Pradesh,173,Solan,173229,Sultanpur
650,Himachal Pradesh,173,Solan,173217,Tikkar
650,Himachal Pradesh,173,Solan,173210,Dagshai
650,Himachal Pradesh,173,Solan,173212,Solan
650,Himachal Pradesh,173,Solan,173211,Saproon
650,Himachal Pradesh,173,Solan,173209,Rouri
650,Himachal Pradesh,173,Solan,173201,Garkhal
650,Himachal Pradesh,173,Solan,173225,Kot
650,Himachal Pradesh,173,Solan,173204,Kasauli
650,Himachal Pradesh,173,Solan,173222,Mamlig
650,Himachal Pradesh,173,Solan,173220,Taksal
650,Himachal Pradesh,173,Solan,173230,Nauni
650,Himachal Pradesh,173,Solan,173223,Oachghat
650,Himachal Pradesh,173,Solan,173214,Solan Brewery
650,Himachal Pradesh,173,Solan,173202,Sanawar
651,Himachal Pradesh,174,Bilaspur,174021,Takrera
651,Himachal Pradesh,174,Bilaspur,174024,Auhar
651,Himachal Pradesh,174,Bilaspur,174029,Sunhani
651,Himachal Pradesh,174,Bilaspur,174031,Ser
651,Himachal Pradesh,174,Bilaspur,174003,Tantha
651,Himachal Pradesh,174,Bilaspur,174001,Tatoh
651,Himachal Pradesh,174,Bilaspur,174013,Salnoo
651,Himachal Pradesh,174,Bilaspur,174027,Taroun
651,Himachal Pradesh,174,Bilaspur,174002,Majri
651,Himachal Pradesh,174,Bilaspur,174012,Panjgain
651,Himachal Pradesh,174,Bilaspur,174015,Lakhnoo
651,Himachal Pradesh,174,Bilaspur,174201,Tarsooh
651,Himachal Pradesh,174,Bilaspur,174035,Malraon
651,Himachal Pradesh,174,Bilaspur,174004,Rohin
651,Himachal Pradesh,174,Bilaspur,174028,Salaon
651,Himachal Pradesh,174,Bilaspur,174026,Talyana
651,Himachal Pradesh,174,Bilaspur,174023,Dangar
651,Himachal Pradesh,174,Bilaspur,174032,Soldha
651,Himachal Pradesh,174,Bilaspur,174034,Thuran
651,Himachal Pradesh,174,Bilaspur,174030,Talli
651,Himachal Pradesh,174,Bilaspur,174017,Paploa
651,Himachal Pradesh,174,Bilaspur,174011,Zakatkhana
651,Himachal Pradesh,174,Bilaspur,174310,Swahan
651,Himachal Pradesh,174,Bilaspur,174033,Suin Surhar
651,Himachal Pradesh,174,Bilaspur,174005,Raghunath Pura
652,Himachal Pradesh,174,Hamirpur,174309,Nara
652,Himachal Pradesh,174,Hamirpur,174305,Pathliar
652,Himachal Pradesh,174,Hamirpur,174304,Loharda
652,Himachal Pradesh,174,Hamirpur,174312,Tipper
652,Himachal Pradesh,174,Hamirpur,174505,Dhaned
652,Himachal Pradesh,174,Hamirpur,174405,Mair
652,Himachal Pradesh,174,Hamirpur,174311,Sohari
653,Himachal Pradesh,174,Mandi,174403,Sudhan
653,Himachal Pradesh,174,Mandi,174401,Vayala
653,Himachal Pradesh,174,Mandi,174402,Sunder Nagar town ship
654,Himachal Pradesh,174,Solan,174102,Sour
654,Himachal Pradesh,174,Solan,174103,Surajpur
654,Himachal Pradesh,174,Solan,174101,Reru
655,Himachal Pradesh,174,Una,174301,Santokhgarh
655,Himachal Pradesh,174,Una,174314,Chowki Maniar
655,Himachal Pradesh,174,Una,174307,Thathoon
655,Himachal Pradesh,174,Una,174306,Tabba Behdala
655,Himachal Pradesh,174,Una,174302,Satother
655,Himachal Pradesh,174,Una,174303,Una
655,Himachal Pradesh,174,Una,174321,Thanakalan
655,Himachal Pradesh,174,Una,174315,Raipur Sahoran
655,Himachal Pradesh,174,Una,174317,Bhadsali
655,Himachal Pradesh,174,Una,174316,Hamboli
655,Himachal Pradesh,174,Una,174308,Tanoh
655,Himachal Pradesh,174,Una,174319,Saloh Beri
655,Himachal Pradesh,174,Una,174503,Pubowal
655,Himachal Pradesh,174,Una,174320,Talmehra
656,Himachal Pradesh,175,Kullu,175101,Sultanpur
656,Himachal Pradesh,175,Kullu,175123,Tung
656,Himachal Pradesh,175,Kullu,175104,Larenkelo
656,Himachal Pradesh,175,Kullu,175138,Seobag
656,Himachal Pradesh,175,Kullu,175103,Vashisht
656,Himachal Pradesh,175,Kullu,175134,Suchain
656,Himachal Pradesh,175,Kullu,175125,Shairi
656,Himachal Pradesh,175,Kullu,175128,Shirad
656,Himachal Pradesh,175,Kullu,175129,Patlikulh
656,Himachal Pradesh,175,Kullu,175105,Manikaran
656,Himachal Pradesh,175,Kullu,175102,Shalang
656,Himachal Pradesh,175,Kullu,175131,Purani Manali
656,Himachal Pradesh,175,Kullu,175106,Khalwan
656,Himachal Pradesh,175,Kullu,175141,Thela
656,Himachal Pradesh,175,Kullu,175136,Karjan
656,Himachal Pradesh,175,Kullu,175143,Prini
656,Himachal Pradesh,175,Kullu,175126,Shamshi
656,Himachal Pradesh,175,Kullu,175122,Larji
656,Himachal Pradesh,175,Kullu,175130,Raman
657,Himachal Pradesh,175,Lahul And spiti,175142,Udaipur
657,Himachal Pradesh,175,Lahul And spiti,175132,Yurnath
657,Himachal Pradesh,175,Lahul And spiti,175140,Sissu
657,Himachal Pradesh,175,Lahul And spiti,175139,Thirot
657,Himachal Pradesh,175,Lahul And spiti,175133,Shansha
658,Himachal Pradesh,175,Mandi,175032,Tramat
658,Himachal Pradesh,175,Mandi,175001,Tilli
658,Himachal Pradesh,175,Mandi,175121,Thalout
658,Himachal Pradesh,175,Mandi,175034,Trifalghat
658,Himachal Pradesh,175,Mandi,175028,Sukibain
658,Himachal Pradesh,175,Mandi,175035,Thanashiva
658,Himachal Pradesh,175,Mandi,175027,Syanji
658,Himachal Pradesh,175,Mandi,175033,Narola
658,Himachal Pradesh,175,Mandi,175038,Seri Kothi
658,Himachal Pradesh,175,Mandi,175106,Thatibir
658,Himachal Pradesh,175,Mandi,175052,Saigaloo
658,Himachal Pradesh,175,Mandi,175008,Troh
658,Himachal Pradesh,175,Mandi,175124,Shiva
658,Himachal Pradesh,175,Mandi,175029,Seghli
658,Himachal Pradesh,175,Mandi,175024,Surajpur Bari
658,Himachal Pradesh,175,Mandi,175030,Taleli
658,Himachal Pradesh,175,Mandi,175021,Nagchala
658,Himachal Pradesh,175,Mandi,175036,Meramasit
658,Himachal Pradesh,175,Mandi,175042,Rakhoh
658,Himachal Pradesh,175,Mandi,175005,Tihri
658,Himachal Pradesh,175,Mandi,175006,Sakroha
658,Himachal Pradesh,175,Mandi,175049,Tikkar
658,Himachal Pradesh,175,Mandi,175004,Upper Bhambla
658,Himachal Pradesh,175,Mandi,175003,Samrahan
658,Himachal Pradesh,175,Mandi,175002,Kapahi
658,Himachal Pradesh,175,Mandi,175047,Sangalwara
658,Himachal Pradesh,175,Mandi,175050,Tanehar
658,Himachal Pradesh,175,Mandi,175031,Rohanda
658,Himachal Pradesh,175,Mandi,175045,Chail Chowk
658,Himachal Pradesh,175,Mandi,175048,Thunag
658,Himachal Pradesh,175,Mandi,175037,Cholthra
658,Himachal Pradesh,175,Mandi,175025,Sari
658,Himachal Pradesh,175,Mandi,175040,Taurjajar
658,Himachal Pradesh,175,Mandi,175023,Thinagaloo
658,Himachal Pradesh,175,Mandi,175026,Tihra
658,Himachal Pradesh,175,Mandi,175007,Hari Behna
658,Himachal Pradesh,175,Mandi,175039,Jahal
658,Himachal Pradesh,175,Mandi,175137,Kanaid
658,Himachal Pradesh,175,Mandi,175046,Pressi
658,Himachal Pradesh,175,Mandi,175051,Seoh
659,Himachal Pradesh,176,Chamba,176316,Tissa
659,Himachal Pradesh,176,Chamba,176312,Sundla
659,Himachal Pradesh,176,Chamba,176313,Kuddi
659,Himachal Pradesh,176,Chamba,176314,Sultanpur
659,Himachal Pradesh,176,Chamba,176324,Urai
659,Himachal Pradesh,176,Chamba,176303,Tritha
659,Himachal Pradesh,176,Chamba,176325,Khairi
659,Himachal Pradesh,176,Chamba,176309,Ulansa
659,Himachal Pradesh,176,Chamba,176311,Sunara
659,Himachal Pradesh,176,Chamba,176301,Tunuhatti
659,Himachal Pradesh,176,Chamba,176321,Tikrigargh
659,Himachal Pradesh,176,Chamba,176302,Taragarh
659,Himachal Pradesh,176,Chamba,176306,Sherpur
659,Himachal Pradesh,176,Chamba,176318,Kathana
659,Himachal Pradesh,176,Chamba,176308,Wangal
659,Himachal Pradesh,176,Chamba,176320,Tikru
659,Himachal Pradesh,176,Chamba,176310,Uteep
659,Himachal Pradesh,176,Chamba,176315,Sirdi
659,Himachal Pradesh,176,Chamba,176207,Tundi
659,Himachal Pradesh,176,Chamba,176323,Taisural
659,Himachal Pradesh,176,Chamba,176319,Sandhi
659,Himachal Pradesh,176,Chamba,176304,Dalhousie Court road
659,Himachal Pradesh,176,Chamba,176305,Dalhousie Cantt
659,Himachal Pradesh,176,Chamba,176317,Surangani
660,Himachal Pradesh,176,Hamirpur,176041,Town Bharari devi
660,Himachal Pradesh,176,Hamirpur,176048,Kakrot
660,Himachal Pradesh,176,Hamirpur,176040,Pairwin
660,Himachal Pradesh,176,Hamirpur,176049,Sathwin
660,Himachal Pradesh,176,Hamirpur,176042,Ukhali
660,Himachal Pradesh,176,Hamirpur,176108,Karot
660,Himachal Pradesh,176,Hamirpur,176045,Tikkari Manhasan
660,Himachal Pradesh,176,Hamirpur,176110,Tira
660,Himachal Pradesh,176,Hamirpur,176039,Raili Jajri
660,Himachal Pradesh,176,Hamirpur,176111,Rangar
660,Himachal Pradesh,176,Hamirpur,176109,Tarpohal
660,Himachal Pradesh,176,Hamirpur,176043,Sulkhan
660,Himachal Pradesh,176,Hamirpur,176044,Mundkhar
661,Himachal Pradesh,176,Kangra,176036,Sudhangal
661,Himachal Pradesh,176,Kangra,176058,Tatwali
661,Himachal Pradesh,176,Kangra,176082,Sakoh
661,Himachal Pradesh,176,Kangra,176031,Surani
661,Himachal Pradesh,176,Kangra,176027,Nagrota Surian
661,Himachal Pradesh,176,Kangra,176501,Sansarpur Terrace
661,Himachal Pradesh,176,Kangra,176103,Tatehal
661,Himachal Pradesh,176,Kangra,176217,Tundo
661,Himachal Pradesh,176,Kangra,176054,Palra
661,Himachal Pradesh,176,Kangra,176102,Thakurdwara
661,Himachal Pradesh,176,Kangra,176059,Rakh
661,Himachal Pradesh,176,Kangra,176094,Suan
661,Himachal Pradesh,176,Kangra,176083,Ramehar
661,Himachal Pradesh,176,Kangra,176204,Tika Dagla
661,Himachal Pradesh,176,Kangra,176062,Auc Palampur
661,Himachal Pradesh,176,Kangra,176202,Sadwan
661,Himachal Pradesh,176,Kangra,176107,Thural
661,Himachal Pradesh,176,Kangra,176081,Zandpur
661,Himachal Pradesh,176,Kangra,176201,Thore
661,Himachal Pradesh,176,Kangra,176225,Tilokpur
661,Himachal Pradesh,176,Kangra,176209,Sahaura
661,Himachal Pradesh,176,Kangra,176125,Ustehar
661,Himachal Pradesh,176,Kangra,176205,Mastgarh
661,Himachal Pradesh,176,Kangra,176072,Bai-da-patt
661,Himachal Pradesh,176,Kangra,176073,Paplah
661,Himachal Pradesh,176,Kangra,176208,Yol-jharer
661,Himachal Pradesh,176,Kangra,176098,Lahru
661,Himachal Pradesh,176,Kangra,176047,Uppli Kothi
661,Himachal Pradesh,176,Kangra,176403,Surajpur
661,Himachal Pradesh,176,Kangra,176064,Sarkari Sidhpur
661,Himachal Pradesh,176,Kangra,176037,Thana Bargan
661,Himachal Pradesh,176,Kangra,176084,Sarhoot
661,Himachal Pradesh,176,Kangra,176029,Trippal
661,Himachal Pradesh,176,Kangra,176061,Sungal Tea estate
661,Himachal Pradesh,176,Kangra,176028,Mehwa
661,Himachal Pradesh,176,Kangra,176122,Swar
661,Himachal Pradesh,176,Kangra,176055,Thill
661,Himachal Pradesh,176,Kangra,176025,Sathana
661,Himachal Pradesh,176,Kangra,176022,Rehan
661,Himachal Pradesh,176,Kangra,176097,Marera
661,Himachal Pradesh,176,Kangra,176214,Tiara
661,Himachal Pradesh,176,Kangra,176101,Paniali
661,Himachal Pradesh,176,Kangra,176200,Tika Nagrota
661,Himachal Pradesh,176,Kangra,176219,Mcleodganj
661,Himachal Pradesh,176,Kangra,176023,Pharian
661,Himachal Pradesh,176,Kangra,176226,Bhalli
661,Himachal Pradesh,176,Kangra,176206,Sihun
661,Himachal Pradesh,176,Kangra,176401,Surarwan
661,Himachal Pradesh,176,Kangra,176021,Takoli Girthan
661,Himachal Pradesh,176,Kangra,176210,Thehar
661,Himachal Pradesh,176,Kangra,176026,Spail
661,Himachal Pradesh,176,Kangra,176076,Makol
661,Himachal Pradesh,176,Kangra,176088,Sansai
661,Himachal Pradesh,176,Kangra,176402,Raja Khasa
661,Himachal Pradesh,176,Kangra,176087,Tikker Indorian
661,Himachal Pradesh,176,Kangra,176071,Simbal
661,Himachal Pradesh,176,Kangra,176033,Nandpur Bhatoli
661,Himachal Pradesh,176,Kangra,176077,Gunehar
661,Himachal Pradesh,176,Kangra,176092,Mundhi
661,Himachal Pradesh,176,Kangra,176001,Zamanabad
661,Himachal Pradesh,176,Kangra,176086,Tarela
661,Himachal Pradesh,176,Kangra,176056,Sunehar
661,Himachal Pradesh,176,Kangra,176128,Nagehar
661,Himachal Pradesh,176,Kangra,176052,Yol Camp
661,Himachal Pradesh,176,Kangra,176051,Talara
661,Himachal Pradesh,176,Kangra,176216,Tota Rani
661,Himachal Pradesh,176,Kangra,176203,Ladori
661,Himachal Pradesh,176,Kangra,176223,Daraman
661,Himachal Pradesh,176,Kangra,176060,Jharet Jaggian
661,Himachal Pradesh,176,Kangra,176057,Sukkar
661,Himachal Pradesh,176,Kangra,176038,Kulthi
661,Himachal Pradesh,176,Kangra,176215,Sudher
661,Himachal Pradesh,176,Kangra,176096,Upper Lambagaon
661,Himachal Pradesh,176,Kangra,176030,Suder Lahar
661,Himachal Pradesh,176,Kangra,176075,Duhak
661,Himachal Pradesh,176,Kangra,176053,Sunhara
661,Himachal Pradesh,176,Kangra,176065,Rajhoon
661,Himachal Pradesh,176,Kangra,176085,Sullah
661,Himachal Pradesh,176,Kangra,176066,Ghallour
661,Himachal Pradesh,176,Kangra,176502,Ghamroor
661,Himachal Pradesh,176,Kangra,176211,Saliali
661,Himachal Pradesh,176,Kangra,176115,Uttrala
661,Himachal Pradesh,176,Kangra,176091,Sanghole
661,Himachal Pradesh,176,Kangra,176095,Vijaypur
661,Himachal Pradesh,176,Kangra,176024,Harsar
661,Himachal Pradesh,176,Kangra,176213,Hpbose Dharamsala
661,Himachal Pradesh,176,Kangra,176002,Kangra Town
661,Himachal Pradesh,176,Kangra,176218,Khaniara
661,Himachal Pradesh,176,Kangra,176127,Khopa
661,Himachal Pradesh,176,Kangra,176093,Sapruhal
661,Himachal Pradesh,176,Kangra,176089,Rananagar
661,Himachal Pradesh,176,Kangra,176063,Trehal
661,Himachal Pradesh,176,Kangra,176032,Tihri
661,Himachal Pradesh,176,Kangra,176404,Mohatli
661,Himachal Pradesh,176,Kangra,176222,Rehlu
662,Himachal Pradesh,176,Mandi,176121,Sudhar
662,Himachal Pradesh,176,Mandi,176120,Urla
662,Himachal Pradesh,176,Mandi,176126,Simas
662,Himachal Pradesh,176,Mandi,176122,Thaltukhod
662,Himachal Pradesh,176,Mandi,176090,Tourkhola
662,Himachal Pradesh,176,Mandi,176123,Pipli
663,Himachal Pradesh,176,Una,176601,Singan
664,Himachal Pradesh,177,Hamirpur,177501,Thathwani
664,Himachal Pradesh,177,Hamirpur,177020,Nareli
664,Himachal Pradesh,177,Hamirpur,177601,Samirpur
664,Himachal Pradesh,177,Hamirpur,177040,Sanahi
664,Himachal Pradesh,177,Hamirpur,177029,Lambloo
664,Himachal Pradesh,177,Hamirpur,177021,Bagwara
664,Himachal Pradesh,177,Hamirpur,177026,Phahal
664,Himachal Pradesh,177,Hamirpur,177118,Lagmanwin
664,Himachal Pradesh,177,Hamirpur,177028,Khanouli
664,Himachal Pradesh,177,Hamirpur,177048,Rangas
664,Himachal Pradesh,177,Hamirpur,177022,Utpur
664,Himachal Pradesh,177,Hamirpur,177044,Lahar
664,Himachal Pradesh,177,Hamirpur,177023,Thana Bajuri
664,Himachal Pradesh,177,Hamirpur,177001,Ropa
664,Himachal Pradesh,177,Hamirpur,177024,Hanoh
664,Himachal Pradesh,177,Hamirpur,177301,Karaur
664,Himachal Pradesh,177,Hamirpur,177042,Jalari
664,Himachal Pradesh,177,Hamirpur,177041,Pansai
664,Himachal Pradesh,177,Hamirpur,177033,Nadaun
664,Himachal Pradesh,177,Hamirpur,177038,Sera
664,Himachal Pradesh,177,Hamirpur,177119,Samman Kothi
664,Himachal Pradesh,177,Hamirpur,177007,Ree
664,Himachal Pradesh,177,Hamirpur,177401,Tal
664,Himachal Pradesh,177,Hamirpur,177025,Tikkar
664,Himachal Pradesh,177,Hamirpur,177005,R E c
664,Himachal Pradesh,177,Hamirpur,177027,Sarahkar
664,Himachal Pradesh,177,Hamirpur,177006,Mansai
664,Himachal Pradesh,177,Hamirpur,177030,Mohin
664,Himachal Pradesh,177,Hamirpur,177045,Rail
664,Himachal Pradesh,177,Hamirpur,177046,Sudhial
665,Himachal Pradesh,177,Kangra,177034,Tikkar
665,Himachal Pradesh,177,Kangra,177114,Gher
665,Himachal Pradesh,177,Kangra,177104,Nehran Pukhar
665,Himachal Pradesh,177,Kangra,177101,Sunhet
665,Himachal Pradesh,177,Kangra,177112,Tipri
665,Himachal Pradesh,177,Kangra,177103,Karoa
665,Himachal Pradesh,177,Kangra,177105,Gheori
665,Himachal Pradesh,177,Kangra,177111,Qusba Kotla
665,Himachal Pradesh,177,Kangra,177043,Sarad Dogri
665,Himachal Pradesh,177,Kangra,177033,Chamukha
665,Himachal Pradesh,177,Kangra,177113,Tiambal
665,Himachal Pradesh,177,Kangra,177106,Rail
665,Himachal Pradesh,177,Kangra,177108,Suhin
665,Himachal Pradesh,177,Kangra,177116,Gummar
665,Himachal Pradesh,177,Kangra,177117,Muhal
665,Himachal Pradesh,177,Kangra,177107,Pragpur
665,Himachal Pradesh,177,Kangra,177110,Sawana
666,Himachal Pradesh,177,Una,177203,Saloi
666,Himachal Pradesh,177,Una,177204,Pirthipur
666,Himachal Pradesh,177,Una,177205,Ambota
666,Himachal Pradesh,177,Una,177109,Suhin
666,Himachal Pradesh,177,Una,177209,Saloh
666,Himachal Pradesh,177,Una,177201,Kaloh
666,Himachal Pradesh,177,Una,177220,Sainsowal
666,Himachal Pradesh,177,Una,177213,Nakroh
666,Himachal Pradesh,177,Una,177110,Nari
666,Himachal Pradesh,177,Una,177039,Sohari
666,Himachal Pradesh,177,Una,177210,Suri
666,Himachal Pradesh,177,Una,177031,Raipur
666,Himachal Pradesh,177,Una,177211,Thathal
666,Himachal Pradesh,177,Una,177212,Sagnai
666,Himachal Pradesh,177,Una,177041,Ghaloon
666,Himachal Pradesh,177,Una,177208,Panjawar
666,Himachal Pradesh,177,Una,177207,Pandogha
666,Himachal Pradesh,177,Una,177219,Sunkali
666,Himachal Pradesh,177,Una,177206,Oel
666,Himachal Pradesh,177,Una,177032,Mandli
666,Himachal Pradesh,177,Una,177202,Mubarikpur
667,Himachal Pradesh,210,Hamirpur,210430,Rawatpura
667,Himachal Pradesh,210,Hamirpur,210432,Sarila State
667,Himachal Pradesh,210,Hamirpur,210421,Anghaura
667,Himachal Pradesh,210,Hamirpur,210507,Urdana
667,Himachal Pradesh,210,Hamirpur,210502,Terha
667,Himachal Pradesh,210,Hamirpur,210431,Umariya
667,Himachal Pradesh,210,Hamirpur,210501,Umari
667,Himachal Pradesh,210,Hamirpur,210341,Piteora
667,Himachal Pradesh,210,Hamirpur,210506,Pahari Bhitari
667,Himachal Pradesh,210,Hamirpur,210505,Shekaupur
667,Himachal Pradesh,210,Hamirpur,210422,Zitkiri
667,Himachal Pradesh,210,Hamirpur,210429,Budero
667,Himachal Pradesh,210,Hamirpur,210504,Mawai Khurd
667,Himachal Pradesh,210,Hamirpur,210427,Chikahra
667,Himachal Pradesh,210,Hamirpur,210428,Tolarawat
667,Himachal Pradesh,210,Hamirpur,210301,Ujnedi
667,Himachal Pradesh,210,Hamirpur,210425,Surha
667,Himachal Pradesh,210,Hamirpur,210424,Sukaura
668,Himachal Pradesh,495,Bilaspur,495113,Shivtarai
668,Himachal Pradesh,495,Bilaspur,495115,Surhi
668,Himachal Pradesh,495,Bilaspur,495119,Silpahri
668,Himachal Pradesh,495,Bilaspur,495330,Takhatpur
668,Himachal Pradesh,495,Bilaspur,495224,Sewar
668,Himachal Pradesh,495,Bilaspur,495117,Sadhwani
668,Himachal Pradesh,495,Bilaspur,495550,Nargoda
668,Himachal Pradesh,495,Bilaspur,495335,Sonthi (m)
668,Himachal Pradesh,495,Bilaspur,495001,Sakri
668,Himachal Pradesh,495,Bilaspur,495006,Urtum
668,Himachal Pradesh,495,Bilaspur,495334,Terhadhaura
668,Himachal Pradesh,495,Bilaspur,495116,Umariyadadar
668,Himachal Pradesh,495,Bilaspur,495551,Tikari
668,Himachal Pradesh,495,Bilaspur,495112,Tanda
668,Himachal Pradesh,495,Bilaspur,495223,Bilaspur Industrial estate
668,Himachal Pradesh,495,Bilaspur,495004,Torwa
668,Himachal Pradesh,495,Bilaspur,495009,Sendri
668,Himachal Pradesh,495,Bilaspur,495220,Sakarra
668,Himachal Pradesh,495,Bilaspur,495442,Singhri
668,Himachal Pradesh,495,Bilaspur,495663,Gopal Nagar
668,Himachal Pradesh,495,Bilaspur,495668,Hardi (j)
668,Himachal Pradesh,495,Bilaspur,495222,Hirri Mines
668,Himachal Pradesh,495,Bilaspur,495118,Marwahi
668,Himachal Pradesh,495,Bilaspur,495555,Ujwal Nagar
669,Jammu And kashmir,180,Samba,180001,Shaktinagar Jammu
669,Jammu And kashmir,180,Samba,180017,Surinsar
669,Jammu And kashmir,180,Samba,180002,Talab Tillo
669,Jammu And kashmir,180,Samba,180006,Qilla Bahu
669,Jammu And kashmir,180,Samba,180009,Bhour Camp
669,Jammu And kashmir,180,Samba,180015,Chani Himat
669,Jammu And kashmir,180,Samba,180011,Sunjwan
669,Jammu And kashmir,180,Samba,180004,Transport Yard
669,Jammu And kashmir,180,Samba,180010,Kalu Chak
669,Jammu And kashmir,180,Samba,180016,Vinaik Bazar
669,Jammu And kashmir,180,Samba,180003,Sohanjana
669,Jammu And kashmir,180,Samba,180007,Janipur
669,Jammu And kashmir,180,Samba,180005,Subash Nagar jammu
669,Jammu And kashmir,180,Samba,180012,Trikuta Nagar
669,Jammu And kashmir,180,Samba,180013,Roopnagar Jammu tawi
669,Jammu And kashmir,180,Samba,180019,Sidhra Housing colony
670,Jammu And kashmir,181,Samba,181141,Ramgarh
670,Jammu And kashmir,181,Samba,181131,Talhar
670,Jammu And kashmir,181,Samba,181102,Suchetgarh
670,Jammu And kashmir,181,Samba,181201,Sungal
670,Jammu And kashmir,181,Samba,181103,Badyal Brahmna
670,Jammu And kashmir,181,Samba,181202,Maira
670,Jammu And kashmir,181,Samba,181132,Rehal
670,Jammu And kashmir,181,Samba,181123,Raipur
670,Jammu And kashmir,181,Samba,181122,Seri Panditan
670,Jammu And kashmir,181,Samba,181204,Pallanwala
670,Jammu And kashmir,181,Samba,181133,Tarore
670,Jammu And kashmir,181,Samba,181206,Paryal
670,Jammu And kashmir,181,Samba,181224,Tahra
670,Jammu And kashmir,181,Samba,181124,Bsf Camp paloura
670,Jammu And kashmir,181,Samba,181203,Sainth
670,Jammu And kashmir,181,Samba,181111,Salehar
670,Jammu And kashmir,181,Samba,181101,Rattisn
670,Jammu And kashmir,181,Samba,181008,Gho Manhasan
670,Jammu And kashmir,181,Samba,181207,Pargwal
670,Jammu And kashmir,181,Samba,181143,Rajinderpura
670,Jammu And kashmir,181,Samba,181208,Halqa
670,Jammu And kashmir,181,Samba,181209,Hamirpur Sidhar
670,Jammu And kashmir,181,Samba,181221,Shiba
670,Jammu And kashmir,181,Samba,181134,Jakh
670,Jammu And kashmir,181,Samba,181145,Utter Behni
670,Jammu And kashmir,181,Samba,181205,Muthi
670,Jammu And kashmir,181,Samba,181121,Topsherkhania
670,Jammu And kashmir,181,Samba,181151,Raika
670,Jammu And kashmir,181,Samba,181104,Simble Camp
671,Jammu And kashmir,182,Doda,182205,Thakrai
671,Jammu And kashmir,182,Doda,182145,Tarigam
671,Jammu And kashmir,182,Doda,182143,Trungal
671,Jammu And kashmir,182,Doda,182204,Sarthal
671,Jammu And kashmir,182,Doda,182202,Udyanpur
671,Jammu And kashmir,182,Doda,182146,Thathar
671,Jammu And kashmir,182,Doda,182203,Thathri
671,Jammu And kashmir,182,Doda,182200,Sungli Sartingal
671,Jammu And kashmir,182,Doda,182201,Trewan
